Indicatore,MetodoA,MetodoB,nInversioni,SegnoIniziale,SegnoFinale,InvertitoAgliEstremi,PenetrazioneSegnoIniziale_pct,PenetrazioneSegnoFinale_pct,DivarioMax,ConfigurazioniValide
FairnessIndex,Nash Bargaining,Cascading Tree,0,1,1,0,14.3,100,0.455983,7
FairnessIndex,Nash Bargaining,Weighted Solidarity,0,1,1,0,14.3,100,0.44047,7
FairnessIndex,Nash Bargaining,Pearson Key,0,1,1,0,14.3,100,1,7
FairnessIndex,Nash Bargaining,Pearson-Sharing Rate,0,1,1,0,14.3,100,1,7
FairnessIndex,Nash Bargaining,Similarity-Utilization,0,1,1,0,14.3,100,1,7
FairnessIndex,Nash Bargaining,Marginal Contribution,0,0,0,0,NaN,NaN,0,7
FairnessIndex,Nash Bargaining,Stratified Expected Value,0,1,1,0,14.3,100,0.116147,7
FairnessIndex,Nash Bargaining,Adaptive Sampling Shapley,0,1,1,0,14.3,100,0.16133,7
FairnessIndex,Nash Bargaining,Tri-level EP,0,1,1,0,14.3,100,1,7
FairnessIndex,Variance Least Core,Equal Split,0,1,1,0,14.3,100,0.395876,7
FairnessIndex,Variance Least Core,Proportional to Consumption,0,1,1,0,14.3,100,0.771465,7
FairnessIndex,Variance Least Core,Remuneration Model 1,1,-1,1,1,14.3,100,0.33072,7
FairnessIndex,Variance Least Core,Cascading Tree,1,-1,1,1,14.3,100,0.438083,7
FairnessIndex,Variance Least Core,Weighted Solidarity,1,1,-1,1,14.3,100,0.416027,7
FairnessIndex,Variance Least Core,Pearson Key,0,1,1,0,14.3,100,0.771465,7
FairnessIndex,Variance Least Core,Pearson-Sharing Rate,0,1,1,0,14.3,100,0.771465,7
FairnessIndex,Variance Least Core,Similarity-Utilization,0,1,1,0,14.3,100,0.771465,7
FairnessIndex,Variance Least Core,Marginal Contribution,0,-1,-1,0,14.3,100,0.228535,7
FairnessIndex,Variance Least Core,Stratified Expected Value,4,-1,-1,0,14.3,100,0.112388,7
FairnessIndex,Variance Least Core,Adaptive Sampling Shapley,3,-1,1,1,14.3,100,0.219407,7
FairnessIndex,Variance Least Core,Tri-level EP,0,1,1,0,14.3,100,0.771465,7
FairnessIndex,Equal Split,Proportional to Consumption,1,1,-1,1,14.3,100,0.517706,7
FairnessIndex,Equal Split,Remuneration Model 1,0,-1,-1,0,14.3,100,0.434975,7
FairnessIndex,Equal Split,Cascading Tree,2,-1,-1,0,14.3,100,0.325163,7
FairnessIndex,Equal Split,Weighted Solidarity,2,-1,-1,0,14.3,100,0.396526,7
FairnessIndex,Equal Split,Pearson Key,1,1,-1,1,14.3,100,0.517706,7
FairnessIndex,Equal Split,Pearson-Sharing Rate,1,1,-1,1,14.3,100,0.517706,7
FairnessIndex,Equal Split,Similarity-Utilization,5,1,-1,1,14.3,100,0.517706,7
FairnessIndex,Equal Split,Marginal Contribution,0,-1,-1,0,14.3,100,0.482294,7
FairnessIndex,Equal Split,Stratified Expected Value,0,-1,-1,0,14.3,100,0.414087,7
FairnessIndex,Equal Split,Adaptive Sampling Shapley,0,-1,-1,0,14.3,100,0.473167,7
FairnessIndex,Equal Split,Tri-level EP,3,1,-1,1,14.3,100,0.517706,7
FairnessIndex,Proportional to Consumption,Remuneration Model 1,1,-1,1,1,14.3,100,0.952681,7
FairnessIndex,Proportional to Consumption,Cascading Tree,2,-1,-1,0,14.3,100,0.842868,7
FairnessIndex,Proportional to Consumption,Weighted Solidarity,2,-1,-1,0,14.3,100,0.586519,7
FairnessIndex,Proportional to Consumption,Pearson Key,2,1,1,0,28.6,100,0.130875,7
FairnessIndex,Proportional to Consumption,Pearson-Sharing Rate,1,1,-1,1,28.6,100,0.131327,7
FairnessIndex,Proportional to Consumption,Similarity-Utilization,1,1,-1,1,28.6,100,0.265241,7
FairnessIndex,Proportional to Consumption,Marginal Contribution,0,-1,-1,0,14.3,100,1,7
FairnessIndex,Proportional to Consumption,Stratified Expected Value,0,-1,-1,0,14.3,100,0.883853,7
FairnessIndex,Proportional to Consumption,Adaptive Sampling Shapley,2,-1,-1,0,14.3,100,0.990872,7
FairnessIndex,Proportional to Consumption,Tri-level EP,2,1,1,0,28.6,100,0.107206,7
FairnessIndex,Remuneration Model 1,Cascading Tree,1,1,-1,1,14.3,100,0.135419,7
FairnessIndex,Remuneration Model 1,Weighted Solidarity,1,1,-1,1,14.3,100,0.366162,7
FairnessIndex,Remuneration Model 1,Pearson Key,1,1,-1,1,14.3,100,0.952681,7
FairnessIndex,Remuneration Model 1,Pearson-Sharing Rate,1,1,-1,1,14.3,100,0.952681,7
FairnessIndex,Remuneration Model 1,Similarity-Utilization,5,1,-1,1,14.3,100,0.952681,7
FairnessIndex,Remuneration Model 1,Marginal Contribution,0,-1,-1,0,14.3,100,0.355718,7
FairnessIndex,Remuneration Model 1,Stratified Expected Value,1,1,-1,1,14.3,100,0.315066,7
FairnessIndex,Remuneration Model 1,Adaptive Sampling Shapley,0,-1,-1,0,14.3,100,0.304368,7
FairnessIndex,Remuneration Model 1,Tri-level EP,3,1,-1,1,14.3,100,0.952681,7
FairnessIndex,Cascading Tree,Weighted Solidarity,3,1,-1,1,14.3,100,0.256349,7
FairnessIndex,Cascading Tree,Pearson Key,2,1,1,0,14.3,100,0.842868,7
FairnessIndex,Cascading Tree,Pearson-Sharing Rate,2,1,1,0,14.3,100,0.842868,7
FairnessIndex,Cascading Tree,Similarity-Utilization,3,1,-1,1,14.3,100,0.842868,7
FairnessIndex,Cascading Tree,Marginal Contribution,0,-1,-1,0,14.3,100,0.455983,7
FairnessIndex,Cascading Tree,Stratified Expected Value,0,-1,-1,0,14.3,100,0.422429,7
FairnessIndex,Cascading Tree,Adaptive Sampling Shapley,0,-1,-1,0,14.3,100,0.34106,7
FairnessIndex,Cascading Tree,Tri-level EP,2,1,1,0,14.3,100,0.842868,7
FairnessIndex,Weighted Solidarity,Pearson Key,2,1,1,0,14.3,100,0.586519,7
FairnessIndex,Weighted Solidarity,Pearson-Sharing Rate,2,1,1,0,14.3,100,0.586519,7
FairnessIndex,Weighted Solidarity,Similarity-Utilization,2,1,1,0,14.3,100,0.586519,7
FairnessIndex,Weighted Solidarity,Marginal Contribution,0,-1,-1,0,14.3,100,0.44047,7
FairnessIndex,Weighted Solidarity,Stratified Expected Value,0,-1,-1,0,14.3,100,0.400373,7
FairnessIndex,Weighted Solidarity,Adaptive Sampling Shapley,1,-1,1,1,14.3,100,0.404354,7
FairnessIndex,Weighted Solidarity,Tri-level EP,2,1,1,0,14.3,100,0.586519,7
FairnessIndex,Pearson Key,Pearson-Sharing Rate,1,1,-1,1,28.6,100,0.0137679,7
FairnessIndex,Pearson Key,Similarity-Utilization,1,1,-1,1,28.6,100,0.275035,7
FairnessIndex,Pearson Key,Marginal Contribution,0,-1,-1,0,14.3,100,1,7
FairnessIndex,Pearson Key,Stratified Expected Value,0,-1,-1,0,14.3,100,0.883853,7
FairnessIndex,Pearson Key,Adaptive Sampling Shapley,0,-1,-1,0,14.3,100,0.990872,7
FairnessIndex,Pearson Key,Tri-level EP,1,-1,1,1,28.6,100,0.0601018,7
FairnessIndex,Pearson-Sharing Rate,Similarity-Utilization,1,1,-1,1,28.6,100,0.284417,7
FairnessIndex,Pearson-Sharing Rate,Marginal Contribution,0,-1,-1,0,14.3,100,1,7
FairnessIndex,Pearson-Sharing Rate,Stratified Expected Value,0,-1,-1,0,14.3,100,0.883853,7
FairnessIndex,Pearson-Sharing Rate,Adaptive Sampling Shapley,0,-1,-1,0,14.3,100,0.990872,7
FairnessIndex,Pearson-Sharing Rate,Tri-level EP,1,-1,1,1,28.6,100,0.0738697,7
FairnessIndex,Similarity-Utilization,Marginal Contribution,0,-1,-1,0,14.3,100,1,7
FairnessIndex,Similarity-Utilization,Stratified Expected Value,0,-1,-1,0,14.3,100,0.883853,7
FairnessIndex,Similarity-Utilization,Adaptive Sampling Shapley,0,-1,-1,0,14.3,100,0.990872,7
FairnessIndex,Similarity-Utilization,Tri-level EP,1,-1,1,1,28.6,100,0.230573,7
FairnessIndex,Marginal Contribution,Stratified Expected Value,0,1,1,0,14.3,100,0.116147,7
FairnessIndex,Marginal Contribution,Adaptive Sampling Shapley,0,1,1,0,14.3,100,0.16133,7
FairnessIndex,Marginal Contribution,Tri-level EP,0,1,1,0,14.3,100,1,7
FairnessIndex,Stratified Expected Value,Adaptive Sampling Shapley,3,-1,1,1,14.3,100,0.109741,7
FairnessIndex,Stratified Expected Value,Tri-level EP,0,1,1,0,14.3,100,0.883853,7
FairnessIndex,Adaptive Sampling Shapley,Tri-level EP,0,1,1,0,14.3,100,0.990872,7
Sigma,Shapley,Nucleolo,4,1,1,0,14.3,100,0.187561,7
Sigma,Shapley,Nash Bargaining,0,-1,-1,0,14.3,100,0.0631872,7
Sigma,Shapley,Variance Least Core,3,1,-1,1,14.3,100,0.104594,7
Sigma,Shapley,Equal Split,0,1,1,0,14.3,100,0.180336,7
Sigma,Shapley,Proportional to Consumption,2,1,1,0,14.3,100,0.239045,7
Sigma,Shapley,Remuneration Model 1,0,1,1,0,14.3,100,0.122337,7
Sigma,Shapley,Cascading Tree,0,1,1,0,14.3,100,0.158031,7
Sigma,Shapley,Weighted Solidarity,1,1,-1,1,14.3,100,0.169253,7
Sigma,Shapley,Pearson Key,0,1,1,0,14.3,100,0.238332,7
Sigma,Shapley,Pearson-Sharing Rate,0,1,1,0,14.3,100,0.238338,7
Sigma,Shapley,Similarity-Utilization,1,1,-1,1,14.3,100,0.226942,7
Sigma,Shapley,Marginal Contribution,0,-1,-1,0,14.3,100,0.0631872,7
Sigma,Shapley,Stratified Expected Value,3,1,-1,1,14.3,100,0.0515903,7
Sigma,Shapley,Adaptive Sampling Shapley,2,1,1,0,14.3,100,0.00166856,7
Sigma,Shapley,Tri-level EP,0,1,1,0,14.3,100,0.237966,7
Sigma,Nucleolo,Nash Bargaining,0,-1,-1,0,14.3,100,0.189601,7
Sigma,Nucleolo,Variance Least Core,2,-1,-1,0,14.3,100,0.0829674,7
Sigma,Nucleolo,Equal Split,1,-1,1,1,14.3,100,0.137956,7
Sigma,Nucleolo,Proportional to Consumption,0,1,1,0,14.3,100,0.108251,7
Sigma,Nucleolo,Remuneration Model 1,1,-1,1,1,14.3,100,0.167933,7
Sigma,Nucleolo,Cascading Tree,1,-1,1,1,14.3,100,0.184676,7
Sigma,Nucleolo,Weighted Solidarity,2,-1,-1,0,14.3,100,0.146588,7
Sigma,Nucleolo,Pearson Key,0,1,1,0,14.3,100,0.0809418,7
Sigma,Nucleolo,Pearson-Sharing Rate,0,1,1,0,14.3,100,0.0774591,7
Sigma,Nucleolo,Similarity-Utilization,1,1,-1,1,14.3,100,0.234099,7
Sigma,Nucleolo,Marginal Contribution,0,-1,-1,0,14.3,100,0.189601,7
Sigma,Nucleolo,Stratified Expected Value,4,-1,-1,0,14.3,100,0.135971,7
Sigma,Nucleolo,Adaptive Sampling Shapley,4,-1,-1,0,14.3,100,0.185893,7
Sigma,Nucleolo,Tri-level EP,0,1,1,0,14.3,100,0.0995728,7
Sigma,Nash Bargaining,Variance Least Core,0,1,1,0,14.3,100,0.106633,7
Sigma,Nash Bargaining,Equal Split,0,1,1,0,14.3,100,0.193858,7
Sigma,Nash Bargaining,Proportional to Consumption,0,1,1,0,14.3,100,0.241084,7
Sigma,Nash Bargaining,Remuneration Model 1,0,1,1,0,14.3,100,0.1474,7
Sigma,Nash Bargaining,Cascading Tree,0,1,1,0,14.3,100,0.192879,7
Sigma,Nash Bargaining,Weighted Solidarity,0,1,1,0,14.3,100,0.176158,7
Sigma,Nash Bargaining,Pearson Key,0,1,1,0,14.3,100,0.240371,7
Sigma,Nash Bargaining,Pearson-Sharing Rate,0,1,1,0,14.3,100,0.240377,7
Sigma,Nash Bargaining,Similarity-Utilization,0,1,1,0,14.3,100,0.252374,7
Sigma,Nash Bargaining,Marginal Contribution,0,0,0,0,NaN,NaN,0,7
Sigma,Nash Bargaining,Stratified Expected Value,0,1,1,0,14.3,100,0.0536297,7
Sigma,Nash Bargaining,Adaptive Sampling Shapley,0,1,1,0,14.3,100,0.0626411,7
Sigma,Nash Bargaining,Tri-level EP,0,1,1,0,14.3,100,0.240006,7
Sigma,Variance Least Core,Equal Split,0,1,1,0,14.3,100,0.166469,7
Sigma,Variance Least Core,Proportional to Consumption,0,1,1,0,14.3,100,0.134451,7
Sigma,Variance Least Core,Remuneration Model 1,1,-1,1,1,14.3,100,0.131788,7
Sigma,Variance Least Core,Cascading Tree,1,-1,1,1,14.3,100,0.18483,7
Sigma,Variance Least Core,Weighted Solidarity,1,1,-1,1,14.3,100,0.151012,7
Sigma,Variance Least Core,Pearson Key,0,1,1,0,14.3,100,0.133738,7
Sigma,Variance Least Core,Pearson-Sharing Rate,0,1,1,0,14.3,100,0.133744,7
Sigma,Variance Least Core,Similarity-Utilization,0,1,1,0,14.3,100,0.230395,7
Sigma,Variance Least Core,Marginal Contribution,0,-1,-1,0,14.3,100,0.106633,7
Sigma,Variance Least Core,Stratified Expected Value,4,-1,-1,0,14.3,100,0.0530034,7
Sigma,Variance Least Core,Adaptive Sampling Shapley,3,-1,1,1,14.3,100,0.102925,7
Sigma,Variance Least Core,Tri-level EP,0,1,1,0,14.3,100,0.133372,7
Sigma,Equal Split,Proportional to Consumption,1,1,-1,1,14.3,100,0.0922949,7
Sigma,Equal Split,Remuneration Model 1,2,-1,-1,0,14.3,100,0.160708,7
Sigma,Equal Split,Cascading Tree,2,-1,-1,0,14.3,100,0.128437,7
Sigma,Equal Split,Weighted Solidarity,2,-1,-1,0,14.3,100,0.169486,7
Sigma,Equal Split,Pearson Key,1,1,-1,1,14.3,100,0.0893233,7
Sigma,Equal Split,Pearson-Sharing Rate,1,1,-1,1,14.3,100,0.0948755,7
Sigma,Equal Split,Similarity-Utilization,3,1,-1,1,14.3,100,0.159794,7
Sigma,Equal Split,Marginal Contribution,0,-1,-1,0,14.3,100,0.193858,7
Sigma,Equal Split,Stratified Expected Value,0,-1,-1,0,14.3,100,0.175019,7
Sigma,Equal Split,Adaptive Sampling Shapley,0,-1,-1,0,14.3,100,0.178668,7
Sigma,Equal Split,Tri-level EP,1,1,-1,1,14.3,100,0.0850232,7
Sigma,Proportional to Consumption,Remuneration Model 1,3,-1,1,1,14.3,100,0.219417,7
Sigma,Proportional to Consumption,Cascading Tree,2,-1,-1,0,14.3,100,0.187146,7
Sigma,Proportional to Consumption,Weighted Solidarity,2,-1,-1,0,14.3,100,0.0823267,7
Sigma,Proportional to Consumption,Pearson Key,3,-1,1,1,14.3,100,0.0485247,7
Sigma,Proportional to Consumption,Pearson-Sharing Rate,2,-1,-1,0,14.3,100,0.0493339,7
Sigma,Proportional to Consumption,Similarity-Utilization,4,-1,-1,0,14.3,100,0.125848,7
Sigma,Proportional to Consumption,Marginal Contribution,0,-1,-1,0,14.3,100,0.241084,7
Sigma,Proportional to Consumption,Stratified Expected Value,0,-1,-1,0,14.3,100,0.187455,7
Sigma,Proportional to Consumption,Adaptive Sampling Shapley,2,-1,-1,0,14.3,100,0.237376,7
Sigma,Proportional to Consumption,Tri-level EP,3,-1,1,1,14.3,100,0.0500028,7
Sigma,Remuneration Model 1,Cascading Tree,1,1,-1,1,14.3,100,0.0538174,7
Sigma,Remuneration Model 1,Weighted Solidarity,1,1,-1,1,14.3,100,0.149624,7
Sigma,Remuneration Model 1,Pearson Key,1,1,-1,1,14.3,100,0.218704,7
Sigma,Remuneration Model 1,Pearson-Sharing Rate,1,1,-1,1,14.3,100,0.21871,7
Sigma,Remuneration Model 1,Similarity-Utilization,3,1,-1,1,14.3,100,0.207313,7
Sigma,Remuneration Model 1,Marginal Contribution,0,-1,-1,0,14.3,100,0.1474,7
Sigma,Remuneration Model 1,Stratified Expected Value,1,1,-1,1,14.3,100,0.128561,7
Sigma,Remuneration Model 1,Adaptive Sampling Shapley,0,-1,-1,0,14.3,100,0.12129,7
Sigma,Remuneration Model 1,Tri-level EP,3,1,-1,1,14.3,100,0.218338,7
Sigma,Cascading Tree,Weighted Solidarity,3,1,-1,1,14.3,100,0.117353,7
Sigma,Cascading Tree,Pearson Key,2,1,1,0,14.3,100,0.186433,7
Sigma,Cascading Tree,Pearson-Sharing Rate,3,1,-1,1,14.3,100,0.186438,7
Sigma,Cascading Tree,Similarity-Utilization,3,1,-1,1,14.3,100,0.186169,7
Sigma,Cascading Tree,Marginal Contribution,0,-1,-1,0,14.3,100,0.192879,7
Sigma,Cascading Tree,Stratified Expected Value,0,-1,-1,0,14.3,100,0.180615,7
Sigma,Cascading Tree,Adaptive Sampling Shapley,0,-1,-1,0,14.3,100,0.158217,7
Sigma,Cascading Tree,Tri-level EP,2,1,1,0,14.3,100,0.186067,7
Sigma,Weighted Solidarity,Pearson Key,2,1,1,0,14.3,100,0.0944542,7
Sigma,Weighted Solidarity,Pearson-Sharing Rate,2,1,1,0,14.3,100,0.0951759,7
Sigma,Weighted Solidarity,Similarity-Utilization,2,1,1,0,14.3,100,0.208175,7
Sigma,Weighted Solidarity,Marginal Contribution,0,-1,-1,0,14.3,100,0.176158,7
Sigma,Weighted Solidarity,Stratified Expected Value,0,-1,-1,0,14.3,100,0.152651,7
Sigma,Weighted Solidarity,Adaptive Sampling Shapley,1,-1,1,1,14.3,100,0.167584,7
Sigma,Weighted Solidarity,Tri-level EP,2,1,1,0,14.3,100,0.105027,7
Sigma,Pearson Key,Pearson-Sharing Rate,1,1,-1,1,14.3,100,0.00555219,7
Sigma,Pearson Key,Similarity-Utilization,2,-1,-1,0,14.3,100,0.153157,7
Sigma,Pearson Key,Marginal Contribution,0,-1,-1,0,14.3,100,0.240371,7
Sigma,Pearson Key,Stratified Expected Value,0,-1,-1,0,14.3,100,0.186742,7
Sigma,Pearson Key,Adaptive Sampling Shapley,0,-1,-1,0,14.3,100,0.236663,7
Sigma,Pearson Key,Tri-level EP,1,-1,1,1,14.3,100,0.0248645,7
Sigma,Pearson-Sharing Rate,Similarity-Utilization,2,-1,-1,0,14.3,100,0.15664,7
Sigma,Pearson-Sharing Rate,Marginal Contribution,0,-1,-1,0,14.3,100,0.240377,7
Sigma,Pearson-Sharing Rate,Stratified Expected Value,0,-1,-1,0,14.3,100,0.186748,7
Sigma,Pearson-Sharing Rate,Adaptive Sampling Shapley,0,-1,-1,0,14.3,100,0.236669,7
Sigma,Pearson-Sharing Rate,Tri-level EP,1,-1,1,1,14.3,100,0.0304167,7
Sigma,Similarity-Utilization,Marginal Contribution,0,-1,-1,0,14.3,100,0.252374,7
Sigma,Similarity-Utilization,Stratified Expected Value,0,-1,-1,0,14.3,100,0.227655,7
Sigma,Similarity-Utilization,Adaptive Sampling Shapley,1,-1,1,1,14.3,100,0.225273,7
Sigma,Similarity-Utilization,Tri-level EP,2,1,1,0,14.3,100,0.134526,7
Sigma,Marginal Contribution,Stratified Expected Value,0,1,1,0,14.3,100,0.0536297,7
Sigma,Marginal Contribution,Adaptive Sampling Shapley,0,1,1,0,14.3,100,0.0626411,7
Sigma,Marginal Contribution,Tri-level EP,0,1,1,0,14.3,100,0.240006,7
Sigma,Stratified Expected Value,Adaptive Sampling Shapley,3,-1,1,1,14.3,100,0.0499217,7
Sigma,Stratified Expected Value,Tri-level EP,0,1,1,0,14.3,100,0.186376,7
Sigma,Adaptive Sampling Shapley,Tri-level EP,0,1,1,0,14.3,100,0.236298,7
QuoteNulle,Shapley,Nucleolo,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Shapley,Nash Bargaining,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Shapley,Variance Least Core,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Shapley,Equal Split,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Shapley,Proportional to Consumption,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Shapley,Remuneration Model 1,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Shapley,Cascading Tree,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Shapley,Weighted Solidarity,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Shapley,Pearson Key,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Shapley,Pearson-Sharing Rate,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Shapley,Similarity-Utilization,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Shapley,Marginal Contribution,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Shapley,Stratified Expected Value,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Shapley,Adaptive Sampling Shapley,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Shapley,Tri-level EP,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Nucleolo,Nash Bargaining,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nucleolo,Variance Least Core,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nucleolo,Equal Split,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nucleolo,Proportional to Consumption,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Nucleolo,Remuneration Model 1,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nucleolo,Cascading Tree,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nucleolo,Weighted Solidarity,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nucleolo,Pearson Key,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Nucleolo,Pearson-Sharing Rate,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Nucleolo,Similarity-Utilization,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Nucleolo,Marginal Contribution,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nucleolo,Stratified Expected Value,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nucleolo,Adaptive Sampling Shapley,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nucleolo,Tri-level EP,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Nash Bargaining,Variance Least Core,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nash Bargaining,Equal Split,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nash Bargaining,Proportional to Consumption,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Nash Bargaining,Remuneration Model 1,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nash Bargaining,Cascading Tree,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nash Bargaining,Weighted Solidarity,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nash Bargaining,Pearson Key,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Nash Bargaining,Pearson-Sharing Rate,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Nash Bargaining,Similarity-Utilization,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Nash Bargaining,Marginal Contribution,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nash Bargaining,Stratified Expected Value,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nash Bargaining,Adaptive Sampling Shapley,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Nash Bargaining,Tri-level EP,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Variance Least Core,Equal Split,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Variance Least Core,Proportional to Consumption,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Variance Least Core,Remuneration Model 1,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Variance Least Core,Cascading Tree,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Variance Least Core,Weighted Solidarity,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Variance Least Core,Pearson Key,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Variance Least Core,Pearson-Sharing Rate,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Variance Least Core,Similarity-Utilization,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Variance Least Core,Marginal Contribution,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Variance Least Core,Stratified Expected Value,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Variance Least Core,Adaptive Sampling Shapley,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Variance Least Core,Tri-level EP,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Equal Split,Proportional to Consumption,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Equal Split,Remuneration Model 1,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Equal Split,Cascading Tree,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Equal Split,Weighted Solidarity,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Equal Split,Pearson Key,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Equal Split,Pearson-Sharing Rate,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Equal Split,Similarity-Utilization,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Equal Split,Marginal Contribution,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Equal Split,Stratified Expected Value,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Equal Split,Adaptive Sampling Shapley,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Equal Split,Tri-level EP,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Proportional to Consumption,Remuneration Model 1,0,-1,-1,0,14.3,14.3,1,1
QuoteNulle,Proportional to Consumption,Cascading Tree,0,-1,-1,0,14.3,14.3,1,1
QuoteNulle,Proportional to Consumption,Weighted Solidarity,0,-1,-1,0,14.3,14.3,1,1
QuoteNulle,Proportional to Consumption,Pearson Key,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Proportional to Consumption,Pearson-Sharing Rate,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Proportional to Consumption,Similarity-Utilization,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Proportional to Consumption,Marginal Contribution,0,-1,-1,0,14.3,14.3,1,1
QuoteNulle,Proportional to Consumption,Stratified Expected Value,0,-1,-1,0,14.3,14.3,1,1
QuoteNulle,Proportional to Consumption,Adaptive Sampling Shapley,0,-1,-1,0,14.3,14.3,1,1
QuoteNulle,Proportional to Consumption,Tri-level EP,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Remuneration Model 1,Cascading Tree,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Remuneration Model 1,Weighted Solidarity,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Remuneration Model 1,Pearson Key,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Remuneration Model 1,Pearson-Sharing Rate,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Remuneration Model 1,Similarity-Utilization,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Remuneration Model 1,Marginal Contribution,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Remuneration Model 1,Stratified Expected Value,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Remuneration Model 1,Adaptive Sampling Shapley,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Remuneration Model 1,Tri-level EP,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Cascading Tree,Weighted Solidarity,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Cascading Tree,Pearson Key,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Cascading Tree,Pearson-Sharing Rate,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Cascading Tree,Similarity-Utilization,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Cascading Tree,Marginal Contribution,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Cascading Tree,Stratified Expected Value,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Cascading Tree,Adaptive Sampling Shapley,0,0,0,0,NaN,NaN,0,1
QuoteNulle,Cascading Tree,Tri-level EP,0,1,1,0,14.3,14.3,1,1
QuoteNulle,Weighted Solidarity,Pearson Key,0,1,1,0,14.3,14.3,1,1
