Indicatore,MetodoA,MetodoB,SchedaDa,SchedaA,PenetrazioneDa_pct,PenetrazioneA_pct,DivarioDa,DivarioA,PassiPari
AllineamentoVirtu,Marginal Contribution,Tri-level EP,CER_1_6_0,CER_0_7_0,85.71,100,-0.10596,0.0480041,0
AllineamentoVirtu,Stratified Expected Value,Adaptive Sampling Shapley,CER_1_6_0,CER_0_7_0,85.71,100,0.000316025,-0.00329974,0
AllineamentoVirtu,Stratified Expected Value,Tri-level EP,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.0330648,0.0034223,0
AllineamentoVirtu,Adaptive Sampling Shapley,Tri-level EP,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0290874,0.00223141,0
ForzaIncentivante_lordo,Shapley,Variance Least Core,CER_6_1_0,CER_5_2_0,14.3,28.6,0.282874,-0.420938,0
ForzaIncentivante_lordo,Shapley,Proportional to Consumption,CER_6_1_0,CER_5_2_0,14.3,28.6,0.727996,-0.993371,0
ForzaIncentivante_lordo,Shapley,Remuneration Model 1,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0625303,-0.425511,0
ForzaIncentivante_lordo,Shapley,Remuneration Model 1,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.114954,0.557794,0
ForzaIncentivante_lordo,Shapley,Cascading Tree,CER_6_1_0,CER_5_2_0,14.3,28.6,0.645651,-0.101372,0
ForzaIncentivante_lordo,Shapley,Cascading Tree,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.101372,0.0452533,0
ForzaIncentivante_lordo,Shapley,Cascading Tree,CER_2_5_0,CER_1_6_0,71.42,85.71,0.787385,-0.184265,0
ForzaIncentivante_lordo,Shapley,Cascading Tree,CER_1_6_0,CER_0_7_0,85.71,100,-0.184265,0.290592,0
ForzaIncentivante_lordo,Shapley,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,1.93015,-0.507943,0
ForzaIncentivante_lordo,Shapley,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,0.737874,-0.754188,0
ForzaIncentivante_lordo,Shapley,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,0.738292,-0.745537,0
ForzaIncentivante_lordo,Shapley,Similarity-Utilization,CER_5_2_0,CER_4_3_0,28.6,42.85,0.262878,-0.274593,0
ForzaIncentivante_lordo,Shapley,Similarity-Utilization,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.274593,0.498491,0
ForzaIncentivante_lordo,Shapley,Similarity-Utilization,CER_3_4_0,CER_2_5_0,57.14,71.42,0.498491,-0.370251,0
ForzaIncentivante_lordo,Shapley,Similarity-Utilization,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.370251,0.394886,0
ForzaIncentivante_lordo,Shapley,Similarity-Utilization,CER_1_6_0,CER_0_7_0,85.71,100,0.394886,-0.735074,0
ForzaIncentivante_lordo,Shapley,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,0.155033,-0.419048,0
ForzaIncentivante_lordo,Shapley,Adaptive Sampling Shapley,CER_5_2_0,CER_4_3_0,28.6,42.85,0.011651,-0.0560392,0
ForzaIncentivante_lordo,Shapley,Adaptive Sampling Shapley,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.00572631,0.019487,0
ForzaIncentivante_lordo,Shapley,Adaptive Sampling Shapley,CER_2_5_0,CER_1_6_0,71.42,85.71,0.019487,-8.07058e-05,0
ForzaIncentivante_lordo,Shapley,Adaptive Sampling Shapley,CER_1_6_0,CER_0_7_0,85.71,100,-8.07058e-05,0.00678917,0
ForzaIncentivante_lordo,Shapley,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.741567,-0.793786,0
ForzaIncentivante_lordo,Nucleolo,Nash Bargaining,CER_6_1_0,CER_5_2_0,14.3,28.6,0.269836,-0.0351662,0
ForzaIncentivante_lordo,Nucleolo,Nash Bargaining,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0351662,0.0799604,0
ForzaIncentivante_lordo,Nucleolo,Nash Bargaining,CER_2_5_0,CER_1_6_0,71.42,85.71,0.178558,-0.00631502,0
ForzaIncentivante_lordo,Nucleolo,Nash Bargaining,CER_1_6_0,CER_0_7_0,85.71,100,-0.00631502,0.382028,0
ForzaIncentivante_lordo,Nucleolo,Proportional to Consumption,CER_6_1_0,CER_5_2_0,14.3,28.6,1.01222,-0.571179,0
ForzaIncentivante_lordo,Nucleolo,Remuneration Model 1,CER_6_1_0,CER_5_2_0,14.3,28.6,0.346751,-0.00331861,0
ForzaIncentivante_lordo,Nucleolo,Remuneration Model 1,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.00331861,0.347228,0
ForzaIncentivante_lordo,Nucleolo,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,2.37673,-0.292189,0
ForzaIncentivante_lordo,Nucleolo,Weighted Solidarity,CER_1_6_0,CER_0_7_0,85.71,100,-0.292189,0.493303,0
ForzaIncentivante_lordo,Nucleolo,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,1.02209,-0.331996,0
ForzaIncentivante_lordo,Nucleolo,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,1.02251,-0.323345,0
ForzaIncentivante_lordo,Nucleolo,Similarity-Utilization,CER_1_6_0,CER_0_7_0,85.71,100,0.61064,-0.0496183,0
ForzaIncentivante_lordo,Nucleolo,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,0.269836,-0.0351662,0
ForzaIncentivante_lordo,Nucleolo,Marginal Contribution,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0351662,0.0799604,0
ForzaIncentivante_lordo,Nucleolo,Marginal Contribution,CER_2_5_0,CER_1_6_0,71.42,85.71,0.178558,-0.00631502,0
ForzaIncentivante_lordo,Nucleolo,Marginal Contribution,CER_1_6_0,CER_0_7_0,85.71,100,-0.00631502,0.382028,0
ForzaIncentivante_lordo,Nucleolo,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,1.02579,-0.371594,0
ForzaIncentivante_lordo,Nash Bargaining,Variance Least Core,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0364203,-0.0712339,0
ForzaIncentivante_lordo,Nash Bargaining,Variance Least Core,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.157204,0.149773,0
ForzaIncentivante_lordo,Nash Bargaining,Variance Least Core,CER_1_6_0,CER_0_7_0,85.71,100,0.149773,-0.272519,0
ForzaIncentivante_lordo,Nash Bargaining,Proportional to Consumption,CER_6_1_0,CER_5_2_0,14.3,28.6,0.74238,-0.536013,0
ForzaIncentivante_lordo,Nash Bargaining,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,2.19817,-0.285874,0
ForzaIncentivante_lordo,Nash Bargaining,Weighted Solidarity,CER_1_6_0,CER_0_7_0,85.71,100,-0.285874,0.111275,0
ForzaIncentivante_lordo,Nash Bargaining,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,0.752259,-0.296829,0
ForzaIncentivante_lordo,Nash Bargaining,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,0.752676,-0.288179,0
ForzaIncentivante_lordo,Nash Bargaining,Similarity-Utilization,CER_3_4_0,CER_2_5_0,57.14,71.42,0.759836,-0.102226,0
ForzaIncentivante_lordo,Nash Bargaining,Similarity-Utilization,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.102226,0.616955,0
ForzaIncentivante_lordo,Nash Bargaining,Similarity-Utilization,CER_1_6_0,CER_0_7_0,85.71,100,0.616955,-0.431646,0
ForzaIncentivante_lordo,Nash Bargaining,Stratified Expected Value,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0383101,-0.0484692,0
ForzaIncentivante_lordo,Nash Bargaining,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0639102,0.179676,0
ForzaIncentivante_lordo,Nash Bargaining,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.755952,-0.336428,0
ForzaIncentivante_lordo,Variance Least Core,Proportional to Consumption,CER_6_1_0,CER_5_2_0,14.3,28.6,0.445122,-0.572433,0
ForzaIncentivante_lordo,Variance Least Core,Remuneration Model 1,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.00457267,0.338501,0
ForzaIncentivante_lordo,Variance Least Core,Cascading Tree,CER_2_5_0,CER_1_6_0,71.42,85.71,1.21261,-0.111968,0
ForzaIncentivante_lordo,Variance Least Core,Cascading Tree,CER_1_6_0,CER_0_7_0,85.71,100,-0.111968,0.866538,0
ForzaIncentivante_lordo,Variance Least Core,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,2.35537,-0.435647,0
ForzaIncentivante_lordo,Variance Least Core,Weighted Solidarity,CER_1_6_0,CER_0_7_0,85.71,100,-0.435647,0.383794,0
ForzaIncentivante_lordo,Variance Least Core,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,0.455001,-0.33325,0
ForzaIncentivante_lordo,Variance Least Core,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,0.455418,-0.324599,0
ForzaIncentivante_lordo,Variance Least Core,Similarity-Utilization,CER_1_6_0,CER_0_7_0,85.71,100,0.467183,-0.159127,0
ForzaIncentivante_lordo,Variance Least Core,Marginal Contribution,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0364203,0.0712339,0
ForzaIncentivante_lordo,Variance Least Core,Marginal Contribution,CER_2_5_0,CER_1_6_0,71.42,85.71,0.157204,-0.149773,0
ForzaIncentivante_lordo,Variance Least Core,Marginal Contribution,CER_1_6_0,CER_0_7_0,85.71,100,-0.149773,0.272519,0
ForzaIncentivante_lordo,Variance Least Core,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.127841,0.00188981,0
ForzaIncentivante_lordo,Variance Least Core,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.271879,0.432589,0
ForzaIncentivante_lordo,Variance Least Core,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.458694,-0.372849,0
ForzaIncentivante_lordo,Equal Split,Weighted Solidarity,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0562834,0.100153,0
ForzaIncentivante_lordo,Equal Split,Weighted Solidarity,CER_4_3_0,CER_3_4_0,42.85,57.14,0.100153,-0.123007,0
ForzaIncentivante_lordo,Proportional to Consumption,Remuneration Model 1,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.665466,0.567861,0
ForzaIncentivante_lordo,Proportional to Consumption,Cascading Tree,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0823452,0.891999,0
ForzaIncentivante_lordo,Proportional to Consumption,Pearson Key,CER_3_4_0,CER_2_5_0,57.14,71.42,0.0247867,-0.0753058,0
ForzaIncentivante_lordo,Proportional to Consumption,Pearson Key,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0753058,0.331023,0
ForzaIncentivante_lordo,Proportional to Consumption,Pearson Key,CER_1_6_0,CER_0_7_0,85.71,100,0.331023,-0.0114101,0
ForzaIncentivante_lordo,Proportional to Consumption,Pearson-Sharing Rate,CER_3_4_0,CER_2_5_0,57.14,71.42,0.0397503,-0.0624508,0
ForzaIncentivante_lordo,Proportional to Consumption,Pearson-Sharing Rate,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0624508,0.350178,0
ForzaIncentivante_lordo,Proportional to Consumption,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.74238,0.536013,0
ForzaIncentivante_lordo,Proportional to Consumption,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.572963,0.574323,0
ForzaIncentivante_lordo,Proportional to Consumption,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.717002,1.00502,0
ForzaIncentivante_lordo,Proportional to Consumption,Tri-level EP,CER_4_3_0,CER_3_4_0,42.85,57.14,0.10557,-0.0243669,0
ForzaIncentivante_lordo,Proportional to Consumption,Tri-level EP,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0837737,0.214392,0
ForzaIncentivante_lordo,Proportional to Consumption,Tri-level EP,CER_1_6_0,CER_0_7_0,85.71,100,0.214392,-0.133915,0
ForzaIncentivante_lordo,Remuneration Model 1,Cascading Tree,CER_3_4_0,CER_2_5_0,57.14,71.42,0.0756684,-0.0941845,0
ForzaIncentivante_lordo,Remuneration Model 1,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,1.04858,-0.914266,0
ForzaIncentivante_lordo,Remuneration Model 1,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,0.675344,-0.328677,0
ForzaIncentivante_lordo,Remuneration Model 1,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,0.675761,-0.320026,0
ForzaIncentivante_lordo,Remuneration Model 1,Similarity-Utilization,CER_5_2_0,CER_4_3_0,28.6,42.85,0.688389,-0.159639,0
ForzaIncentivante_lordo,Remuneration Model 1,Stratified Expected Value,CER_5_2_0,CER_4_3_0,28.6,42.85,0.00646248,-0.315737,0
ForzaIncentivante_lordo,Remuneration Model 1,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0515361,0.437162,0
ForzaIncentivante_lordo,Remuneration Model 1,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,0.058915,-0.56352,0
ForzaIncentivante_lordo,Remuneration Model 1,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.679037,-0.368276,0
ForzaIncentivante_lordo,Cascading Tree,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,1.14276,-0.323678,0
ForzaIncentivante_lordo,Cascading Tree,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0922236,-0.652816,0
ForzaIncentivante_lordo,Cascading Tree,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0926409,-0.644165,0
ForzaIncentivante_lordo,Cascading Tree,Similarity-Utilization,CER_5_2_0,CER_4_3_0,28.6,42.85,0.36425,-0.319846,0
ForzaIncentivante_lordo,Cascading Tree,Similarity-Utilization,CER_2_5_0,CER_1_6_0,71.42,85.71,-1.15764,0.579151,0
ForzaIncentivante_lordo,Cascading Tree,Similarity-Utilization,CER_1_6_0,CER_0_7_0,85.71,100,0.579151,-1.02567,0
ForzaIncentivante_lordo,Cascading Tree,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,-1.11932,0.141871,0
ForzaIncentivante_lordo,Cascading Tree,Stratified Expected Value,CER_1_6_0,CER_0_7_0,85.71,100,0.141871,-0.434224,0
ForzaIncentivante_lordo,Cascading Tree,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.634657,0.113023,0
ForzaIncentivante_lordo,Cascading Tree,Adaptive Sampling Shapley,CER_5_2_0,CER_4_3_0,28.6,42.85,0.113023,-0.101293,0
ForzaIncentivante_lordo,Cascading Tree,Adaptive Sampling Shapley,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.767898,0.184184,0
ForzaIncentivante_lordo,Cascading Tree,Adaptive Sampling Shapley,CER_1_6_0,CER_0_7_0,85.71,100,0.184184,-0.283803,0
ForzaIncentivante_lordo,Cascading Tree,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0959164,-0.692415,0
ForzaIncentivante_lordo,Weighted Solidarity,Similarity-Utilization,CER_2_5_0,CER_1_6_0,71.42,85.71,-2.3004,0.902829,0
ForzaIncentivante_lordo,Weighted Solidarity,Similarity-Utilization,CER_1_6_0,CER_0_7_0,85.71,100,0.902829,-0.542921,0
ForzaIncentivante_lordo,Weighted Solidarity,Marginal Contribution,CER_2_5_0,CER_1_6_0,71.42,85.71,-2.19817,0.285874,0
ForzaIncentivante_lordo,Weighted Solidarity,Marginal Contribution,CER_1_6_0,CER_0_7_0,85.71,100,0.285874,-0.111275,0
ForzaIncentivante_lordo,Weighted Solidarity,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,-2.26208,0.46555,0
ForzaIncentivante_lordo,Weighted Solidarity,Adaptive Sampling Shapley,CER_2_5_0,CER_1_6_0,71.42,85.71,-1.91066,0.507862,0
ForzaIncentivante_lordo,Pearson Key,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.752259,0.296829,0
ForzaIncentivante_lordo,Pearson Key,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.582841,0.335139,0
ForzaIncentivante_lordo,Pearson Key,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.72688,0.765839,0
ForzaIncentivante_lordo,Pearson Key,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00369282,-0.0395989,0
ForzaIncentivante_lordo,Pearson-Sharing Rate,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.752676,0.288179,0
ForzaIncentivante_lordo,Pearson-Sharing Rate,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.583259,0.326489,0
ForzaIncentivante_lordo,Pearson-Sharing Rate,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.727297,0.757188,0
ForzaIncentivante_lordo,Pearson-Sharing Rate,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00327555,-0.0482496,0
ForzaIncentivante_lordo,Similarity-Utilization,Marginal Contribution,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.759836,0.102226,0
ForzaIncentivante_lordo,Similarity-Utilization,Marginal Contribution,CER_2_5_0,CER_1_6_0,71.42,85.71,0.102226,-0.616955,0
ForzaIncentivante_lordo,Similarity-Utilization,Marginal Contribution,CER_1_6_0,CER_0_7_0,85.71,100,-0.616955,0.431646,0
ForzaIncentivante_lordo,Similarity-Utilization,Stratified Expected Value,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.819089,0.0383155,0
ForzaIncentivante_lordo,Similarity-Utilization,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0383155,-0.43728,0
ForzaIncentivante_lordo,Similarity-Utilization,Stratified Expected Value,CER_1_6_0,CER_0_7_0,85.71,100,-0.43728,0.591442,0
ForzaIncentivante_lordo,Similarity-Utilization,Adaptive Sampling Shapley,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.251227,0.218554,0
ForzaIncentivante_lordo,Similarity-Utilization,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,0.218554,-0.504218,0
ForzaIncentivante_lordo,Similarity-Utilization,Adaptive Sampling Shapley,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.504218,0.389738,0
ForzaIncentivante_lordo,Similarity-Utilization,Adaptive Sampling Shapley,CER_2_5_0,CER_1_6_0,71.42,85.71,0.389738,-0.394967,0
ForzaIncentivante_lordo,Similarity-Utilization,Adaptive Sampling Shapley,CER_1_6_0,CER_0_7_0,85.71,100,-0.394967,0.741863,0
ForzaIncentivante_lordo,Marginal Contribution,Stratified Expected Value,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0383101,-0.0484692,0
ForzaIncentivante_lordo,Marginal Contribution,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0639102,0.179676,0
ForzaIncentivante_lordo,Marginal Contribution,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.755952,-0.336428,0
ForzaIncentivante_lordo,Stratified Expected Value,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.144039,0.430699,0
ForzaIncentivante_lordo,Stratified Expected Value,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.586534,-0.374738,0
ForzaIncentivante_lordo,Adaptive Sampling Shapley,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.730573,-0.805437,0
AllineamentoVirtu_lordo,Shapley,Nucleolo,CER_5_2_0,CER_4_3_0,28.6,42.85,0.00556148,-0.00284874,0
AllineamentoVirtu_lordo,Shapley,Nucleolo,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00284874,0.0332894,0
AllineamentoVirtu_lordo,Shapley,Nash Bargaining,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00236711,-0.116585,0
AllineamentoVirtu_lordo,Shapley,Nash Bargaining,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.116585,0.000289642,0
AllineamentoVirtu_lordo,Shapley,Nash Bargaining,CER_4_3_0,CER_3_4_0,42.85,57.14,0.000289642,-0.0128343,0
AllineamentoVirtu_lordo,Shapley,Nash Bargaining,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0486505,0.0265517,0
AllineamentoVirtu_lordo,Shapley,Variance Least Core,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.125106,0.00562577,0
AllineamentoVirtu_lordo,Shapley,Variance Least Core,CER_5_2_0,CER_4_3_0,28.6,42.85,0.00562577,-0.00172803,0
AllineamentoVirtu_lordo,Shapley,Variance Least Core,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00172803,0.0357921,0
AllineamentoVirtu_lordo,Shapley,Variance Least Core,CER_1_6_0,CER_0_7_0,85.71,100,0.00124615,-0.00197435,0
AllineamentoVirtu_lordo,Shapley,Proportional to Consumption,CER_6_1_0,CER_5_2_0,14.3,28.6,0.245438,-0.260751,0
AllineamentoVirtu_lordo,Shapley,Proportional to Consumption,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.180347,0.019307,0
AllineamentoVirtu_lordo,Shapley,Cascading Tree,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0064583,-0.157747,0
AllineamentoVirtu_lordo,Shapley,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,0.660141,-0.0100658,0
AllineamentoVirtu_lordo,Shapley,Weighted Solidarity,CER_1_6_0,CER_0_7_0,85.71,100,-0.0100658,0.000769799,0
AllineamentoVirtu_lordo,Shapley,Pearson Key,CER_5_2_0,CER_4_3_0,28.6,42.85,0.021724,-0.0879522,0
AllineamentoVirtu_lordo,Shapley,Pearson Key,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.058806,0.0231799,0
AllineamentoVirtu_lordo,Shapley,Pearson-Sharing Rate,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0229119,-0.088142,0
AllineamentoVirtu_lordo,Shapley,Pearson-Sharing Rate,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0568971,0.0189079,0
AllineamentoVirtu_lordo,Shapley,Similarity-Utilization,CER_1_6_0,CER_0_7_0,85.71,100,0.409873,-0.0779373,0
AllineamentoVirtu_lordo,Shapley,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00236711,-0.116585,0
AllineamentoVirtu_lordo,Shapley,Marginal Contribution,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.116585,0.000289642,0
AllineamentoVirtu_lordo,Shapley,Marginal Contribution,CER_4_3_0,CER_3_4_0,42.85,57.14,0.000289642,-0.0128343,0
AllineamentoVirtu_lordo,Shapley,Marginal Contribution,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0486505,0.0265517,0
AllineamentoVirtu_lordo,Shapley,Stratified Expected Value,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0463666,0.0166165,0
AllineamentoVirtu_lordo,Shapley,Adaptive Sampling Shapley,CER_5_2_0,CER_4_3_0,28.6,42.85,0.00508216,-0.0273762,0
AllineamentoVirtu_lordo,Shapley,Adaptive Sampling Shapley,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.0045428,0.00339147,0
AllineamentoVirtu_lordo,Shapley,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.240821,-0.0152016,0
AllineamentoVirtu_lordo,Shapley,Tri-level EP,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0986818,0.0414551,0
AllineamentoVirtu_lordo,Nucleolo,Nash Bargaining,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.122146,0.00313839,0
AllineamentoVirtu_lordo,Nucleolo,Nash Bargaining,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00313839,-0.0461237,0
AllineamentoVirtu_lordo,Nucleolo,Variance Least Core,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.445617,6.42837e-05,0
AllineamentoVirtu_lordo,Nucleolo,Variance Least Core,CER_2_5_0,CER_1_6_0,71.42,85.71,0.00579823,-0.0784898,0
AllineamentoVirtu_lordo,Nucleolo,Cascading Tree,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.138546,0.100527,0
AllineamentoVirtu_lordo,Nucleolo,Cascading Tree,CER_4_3_0,CER_3_4_0,42.85,57.14,0.104585,-0.0254214,0
AllineamentoVirtu_lordo,Nucleolo,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,0.650608,-0.0898018,0
AllineamentoVirtu_lordo,Nucleolo,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0766156,0.0161625,0
AllineamentoVirtu_lordo,Nucleolo,Pearson Key,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0161625,-0.0851034,0
AllineamentoVirtu_lordo,Nucleolo,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0765407,0.0173504,0
AllineamentoVirtu_lordo,Nucleolo,Pearson-Sharing Rate,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0173504,-0.0852932,0
AllineamentoVirtu_lordo,Nucleolo,Similarity-Utilization,CER_1_6_0,CER_0_7_0,85.71,100,0.330137,-0.134027,0
AllineamentoVirtu_lordo,Nucleolo,Marginal Contribution,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.122146,0.00313839,0
AllineamentoVirtu_lordo,Nucleolo,Marginal Contribution,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00313839,-0.0461237,0
AllineamentoVirtu_lordo,Nucleolo,Stratified Expected Value,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0519281,0.0194652,0
AllineamentoVirtu_lordo,Nucleolo,Stratified Expected Value,CER_3_4_0,CER_2_5_0,57.14,71.42,0.00507447,-0.00111554,0
AllineamentoVirtu_lordo,Nash Bargaining,Variance Least Core,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.127473,0.12221,0
AllineamentoVirtu_lordo,Nash Bargaining,Variance Least Core,CER_5_2_0,CER_4_3_0,28.6,42.85,0.12221,-0.00201767,0
AllineamentoVirtu_lordo,Nash Bargaining,Variance Least Core,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00201767,0.0486264,0
AllineamentoVirtu_lordo,Nash Bargaining,Variance Least Core,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0639816,-0.0253056,0
AllineamentoVirtu_lordo,Nash Bargaining,Proportional to Consumption,CER_6_1_0,CER_5_2_0,14.3,28.6,0.243071,-0.144166,0
AllineamentoVirtu_lordo,Nash Bargaining,Proportional to Consumption,CER_1_6_0,CER_0_7_0,85.71,100,-0.0072447,0.014701,0
AllineamentoVirtu_lordo,Nash Bargaining,Remuneration Model 1,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0396436,0.0314974,0
AllineamentoVirtu_lordo,Nash Bargaining,Remuneration Model 1,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0314974,-0.0680462,0
AllineamentoVirtu_lordo,Nash Bargaining,Remuneration Model 1,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.0680462,0.00553018,0
AllineamentoVirtu_lordo,Nash Bargaining,Remuneration Model 1,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0367495,-0.1108,0
