classe,residenza,periodo,giorno,ora,kwh,anno
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,7,0.2863,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,8,0.3207,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,9,0.326,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,10,0.3169,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,11,0.3118,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,12,0.322,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,13,0.327,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,14,0.3146,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,15,0.2965,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,16,0.2863,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,17,0.3029,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,18,0.359,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,19,0.45,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,20,0.4647,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,21,0.4287,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,22,0.3767,2024
4.5<potenza_impegnata<=6,Non Residente,10,Giorno feriale,23,0.3152,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,0,0.2593,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,1,0.2208,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,2,0.1965,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,3,0.1818,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,4,0.174,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,5,0.1738,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,6,0.184,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,7,0.2168,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,8,0.263,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,9,0.3093,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,10,0.3265,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,11,0.332,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,12,0.36,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,13,0.3655,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,14,0.3433,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,15,0.3208,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,16,0.3073,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,17,0.3115,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,18,0.35,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,19,0.4168,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,20,0.4165,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,21,0.376,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,22,0.336,2024
4.5<potenza_impegnata<=6,Non Residente,10,Sabato,23,0.295,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,0,0.26,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,1,0.2238,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,2,0.1985,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,3,0.1795,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,4,0.1718,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,5,0.1715,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,6,0.1783,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,7,0.2008,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,8,0.2438,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,9,0.2925,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,10,0.3168,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,11,0.334,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,12,0.3653,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,13,0.3575,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,14,0.3245,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,15,0.3005,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,16,0.2895,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,17,0.2995,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,18,0.3503,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,19,0.435,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,20,0.4495,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,21,0.4158,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,22,0.365,2024
4.5<potenza_impegnata<=6,Non Residente,10,Domenica,23,0.3073,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,0,0.2971,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,1,0.2444,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,2,0.2174,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,3,0.2046,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,4,0.1986,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,5,0.2065,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,6,0.2577,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,7,0.3578,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,8,0.3683,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,9,0.36,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,10,0.3435,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,11,0.3401,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,12,0.3606,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,13,0.3654,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,14,0.353,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,15,0.3341,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,16,0.3254,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,17,0.3545,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,18,0.447,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,19,0.5894,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,20,0.5847,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,21,0.5385,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,22,0.4614,2024
4.5<potenza_impegnata<=6,Residente,10,Giorno feriale,23,0.3748,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,0,0.3075,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,1,0.257,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,2,0.228,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,3,0.2125,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,4,0.2048,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,5,0.2073,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,6,0.223,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,7,0.271,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,8,0.329,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,9,0.372,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,10,0.3823,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,11,0.3888,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,12,0.4408,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,13,0.443,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,14,0.4208,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,15,0.39,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,16,0.3723,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,17,0.3855,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,18,0.4523,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,19,0.561,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,20,0.5345,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,21,0.4755,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,22,0.417,2024
4.5<potenza_impegnata<=6,Residente,10,Sabato,23,0.3618,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,0,0.3115,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,1,0.262,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,2,0.2295,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,3,0.2093,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,4,0.2018,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,5,0.2043,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,6,0.2155,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,7,0.2483,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,8,0.3115,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,9,0.3743,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,10,0.3995,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,11,0.424,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,12,0.4688,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,13,0.4343,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,14,0.3975,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,15,0.367,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,16,0.352,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,17,0.3713,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,18,0.4538,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,19,0.5853,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,20,0.5803,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,21,0.5278,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,22,0.4508,2024
4.5<potenza_impegnata<=6,Residente,10,Domenica,23,0.3653,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,0,0.2901,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,1,0.2386,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,2,0.2118,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,3,0.199,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,4,0.1931,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,5,0.2003,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,6,0.2487,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,7,0.3453,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,8,0.3598,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,9,0.3538,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,10,0.3386,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,11,0.335,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,12,0.3538,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,13,0.3585,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,14,0.346,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,15,0.3273,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,16,0.3185,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,17,0.3454,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,18,0.4318,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,19,0.5653,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,20,0.5639,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,21,0.5194,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,22,0.4465,2024
4.5<potenza_impegnata<=6,Tutti,10,Giorno feriale,23,0.3643,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,0,0.299,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,1,0.2505,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,2,0.2225,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,3,0.207,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,4,0.1995,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,5,0.2015,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,6,0.2163,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,7,0.2615,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,8,0.3175,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,9,0.361,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,10,0.3725,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,11,0.3788,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,12,0.4268,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,13,0.4295,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,14,0.4073,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,15,0.378,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,16,0.361,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,17,0.3728,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,18,0.4345,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,19,0.536,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,20,0.514,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,21,0.4583,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,22,0.403,2024
4.5<potenza_impegnata<=6,Tutti,10,Sabato,23,0.3503,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,0,0.3025,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,1,0.2553,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,2,0.224,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,3,0.204,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,4,0.1965,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,5,0.1985,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,6,0.209,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,7,0.24,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,8,0.2998,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,9,0.36,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,10,0.385,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,11,0.4083,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,12,0.451,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,13,0.421,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,14,0.3848,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,15,0.3555,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,16,0.341,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,17,0.3588,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,18,0.436,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,19,0.5595,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,20,0.5578,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,21,0.5083,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,22,0.4358,2024
4.5<potenza_impegnata<=6,Tutti,10,Domenica,23,0.355,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,0,0.2664,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,1,0.2257,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,2,0.2026,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,3,0.1904,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,4,0.1838,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,5,0.1835,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,6,0.2015,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,7,0.2531,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,8,0.2823,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,9,0.2909,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,10,0.2885,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,11,0.2867,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,12,0.2996,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,13,0.3088,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,14,0.2995,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,15,0.2877,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,16,0.2792,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,17,0.2859,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,18,0.32,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,19,0.3963,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,20,0.4242,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,21,0.397,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,22,0.3548,2024
4.5<potenza_impegnata<=6,Non Residente,09,Giorno feriale,23,0.3057,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,0,0.2365,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,1,0.2043,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,2,0.1848,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,3,0.172,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,4,0.1653,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,5,0.164,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,6,0.171,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,7,0.19,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,8,0.226,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,9,0.2648,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,10,0.2768,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,11,0.2808,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,12,0.301,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,13,0.3058,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,14,0.2878,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,15,0.271,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,16,0.26,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,17,0.2588,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,18,0.2783,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,19,0.3303,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,20,0.3518,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,21,0.3233,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,22,0.2943,2024
4.5<potenza_impegnata<=6,Non Residente,09,Sabato,23,0.2643,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,0,0.269,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,1,0.2368,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,2,0.215,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,3,0.2012,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,4,0.1928,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,5,0.189,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,6,0.1904,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,7,0.1996,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,8,0.2256,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,9,0.262,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,10,0.286,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,11,0.304,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,12,0.338,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,13,0.3432,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,14,0.3258,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,15,0.311,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,16,0.3048,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,17,0.3104,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,18,0.337,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,19,0.4036,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,20,0.43,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,21,0.4064,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,22,0.367,2024
4.5<potenza_impegnata<=6,Non Residente,09,Domenica,23,0.3214,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,0,0.306,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,1,0.2592,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,2,0.234,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,3,0.2205,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,4,0.2125,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,5,0.2138,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,6,0.2406,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,7,0.301,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,8,0.3124,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,9,0.3125,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,10,0.3047,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,11,0.3037,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,12,0.3276,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,13,0.3387,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,14,0.3302,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,15,0.3147,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,16,0.3056,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,17,0.3168,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,18,0.3759,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,19,0.5033,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,20,0.5267,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,21,0.4943,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,22,0.4316,2024
4.5<potenza_impegnata<=6,Residente,09,Giorno feriale,23,0.3589,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,0,0.2743,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,1,0.2333,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,2,0.2103,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,3,0.1978,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,4,0.1903,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,5,0.191,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,6,0.1995,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,7,0.2263,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,8,0.2665,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,9,0.3038,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,10,0.309,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,11,0.3135,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,12,0.3503,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,13,0.3533,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,14,0.3363,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,15,0.3118,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,16,0.2933,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,17,0.2938,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,18,0.329,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,19,0.4223,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,20,0.4338,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,21,0.3943,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,22,0.352,2024
4.5<potenza_impegnata<=6,Residente,09,Sabato,23,0.3113,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,0,0.3158,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,1,0.2758,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,2,0.2492,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,3,0.2334,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,4,0.2232,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,5,0.2204,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,6,0.2208,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,7,0.2318,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,8,0.2636,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,9,0.3092,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,10,0.3396,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,11,0.3668,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,12,0.4238,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,13,0.4194,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,14,0.405,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,15,0.3874,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,16,0.3756,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,17,0.38,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,18,0.4236,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,19,0.5332,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,20,0.555,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,21,0.518,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,22,0.4592,2024
4.5<potenza_impegnata<=6,Residente,09,Domenica,23,0.3872,2024
4.5<potenza_impegnata<=6,Tutti,09,Giorno feriale,0,0.299,2024
4.5<potenza_impegnata<=6,Tutti,09,Giorno feriale,1,0.2533,2024
4.5<potenza_impegnata<=6,Tutti,09,Giorno feriale,2,0.2285,2024
4.5<potenza_impegnata<=6,Tutti,09,Giorno feriale,3,0.2152,2024
4.5<potenza_impegnata<=6,Tutti,09,Giorno feriale,4,0.2074,2024
4.5<potenza_impegnata<=6,Tutti,09,Giorno feriale,5,0.2085,2024
4.5<potenza_impegnata<=6,Tutti,09,Giorno feriale,6,0.2338,2024
